date_key,full_date,day_of_week,day_num_in_week,day_num_in_month,week_of_year,month_num,month_name,quarter,year,fiscal_year,is_weekend
20251108,2025-11-08,Saturday,6,8,45,11,November,Q4,2025,FY2025,True
20251109,2025-11-09,Sunday,7,9,45,11,November,Q4,2025,FY2025,True
20251110,2025-11-10,Monday,1,10,46,11,November,Q4,2025,FY2025,False
20251111,2025-11-11,Tuesday,2,11,46,11,November,Q4,2025,FY2025,False
20251112,2025-11-12,Wednesday,3,12,46,11,November,Q4,2025,FY2025,False
20251113,2025-11-13,Thursday,4,13,46,11,November,Q4,2025,FY2025,False
20251114,2025-11-14,Friday,5,14,46,11,November,Q4,2025,FY2025,False
20251115,2025-11-15,Saturday,6,15,46,11,November,Q4,2025,FY2025,True
20251116,2025-11-16,Sunday,7,16,46,11,November,Q4,2025,FY2025,True
20251117,2025-11-17,Monday,1,17,47,11,November,Q4,2025,FY2025,False
20251118,2025-11-18,Tuesday,2,18,47,11,November,Q4,2025,FY2025,False
20251119,2025-11-19,Wednesday,3,19,47,11,November,Q4,2025,FY2025,False
20251120,2025-11-20,Thursday,4,20,47,11,November,Q4,2025,FY2025,False
20251121,2025-11-21,Friday,5,21,47,11,November,Q4,2025,FY2025,False
20251122,2025-11-22,Saturday,6,22,47,11,November,Q4,2025,FY2025,True
20251123,2025-11-23,Sunday,7,23,47,11,November,Q4,2025,FY2025,True
20251124,2025-11-24,Monday,1,24,48,11,November,Q4,2025,FY2025,False
20251125,2025-11-25,Tuesday,2,25,48,11,November,Q4,2025,FY2025,False
20251126,2025-11-26,Wednesday,3,26,48,11,November,Q4,2025,FY2025,False
20251127,2025-11-27,Thursday,4,27,48,11,November,Q4,2025,FY2025,False
20251128,2025-11-28,Friday,5,28,48,11,November,Q4,2025,FY2025,False
20251129,2025-11-29,Saturday,6,29,48,11,November,Q4,2025,FY2025,True
20251130,2025-11-30,Sunday,7,30,48,11,November,Q4,2025,FY2025,True
20251201,2025-12-01,Monday,1,1,49,12,December,Q4,2025,FY2025,False
20251202,2025-12-02,Tuesday,2,2,49,12,December,Q4,2025,FY2025,False
20251203,2025-12-03,Wednesday,3,3,49,12,December,Q4,2025,FY2025,False
20251204,2025-12-04,Thursday,4,4,49,12,December,Q4,2025,FY2025,False
20251205,2025-12-05,Friday,5,5,49,12,December,Q4,2025,FY2025,False
20251206,2025-12-06,Saturday,6,6,49,12,December,Q4,2025,FY2025,True
20251207,2025-12-07,Sunday,7,7,49,12,December,Q4,2025,FY2025,True
20251208,2025-12-08,Monday,1,8,50,12,December,Q4,2025,FY2025,False
20251209,2025-12-09,Tuesday,2,9,50,12,December,Q4,2025,FY2025,False
20251210,2025-12-10,Wednesday,3,10,50,12,December,Q4,2025,FY2025,False
20251211,2025-12-11,Thursday,4,11,50,12,December,Q4,2025,FY2025,False
20251212,2025-12-12,Friday,5,12,50,12,December,Q4,2025,FY2025,False
20251213,2025-12-13,Saturday,6,13,50,12,December,Q4,2025,FY2025,True
20251214,2025-12-14,Sunday,7,14,50,12,December,Q4,2025,FY2025,True
20251215,2025-12-15,Monday,1,15,51,12,December,Q4,2025,FY2025,False
20251216,2025-12-16,Tuesday,2,16,51,12,December,Q4,2025,FY2025,False
20251217,2025-12-17,Wednesday,3,17,51,12,December,Q4,2025,FY2025,False
20251218,2025-12-18,Thursday,4,18,51,12,December,Q4,2025,FY2025,False
20251219,2025-12-19,Friday,5,19,51,12,December,Q4,2025,FY2025,False
20251220,2025-12-20,Saturday,6,20,51,12,December,Q4,2025,FY2025,True
20251221,2025-12-21,Sunday,7,21,51,12,December,Q4,2025,FY2025,True
20251222,2025-12-22,Monday,1,22,52,12,December,Q4,2025,FY2025,False
20251223,2025-12-23,Tuesday,2,23,52,12,December,Q4,2025,FY2025,False
20251224,2025-12-24,Wednesday,3,24,52,12,December,Q4,2025,FY2025,False
20251225,2025-12-25,Thursday,4,25,52,12,December,Q4,2025,FY2025,False
20251226,2025-12-26,Friday,5,26,52,12,December,Q4,2025,FY2025,False
20251227,2025-12-27,Saturday,6,27,52,12,December,Q4,2025,FY2025,True
20251228,2025-12-28,Sunday,7,28,52,12,December,Q4,2025,FY2025,True
20251229,2025-12-29,Monday,1,29,1,12,December,Q4,2025,FY2025,False
20251230,2025-12-30,Tuesday,2,30,1,12,December,Q4,2025,FY2025,False
20251231,2025-12-31,Wednesday,3,31,1,12,December,Q4,2025,FY2025,False
