order_id,date_key,customer_key,product_key,sales_rep_key,region_key,quantity,unit_price,gross_amount,discount_amount,net_amount,cost_amount
110070,20230615,257,9,16,7,11,2112.21,23234.31,3485.15,19749.16,8906.43
110071,20230701,185,9,19,5,4,2112.21,8448.84,422.44,8026.4,4258.91
110072,20231012,121,10,7,4,15,4677.47,70162.05,3508.1,66653.95,24089.14
110073,20250806,35,10,12,5,16,4677.47,74839.52,0.0,74839.52,39036.69
110074,20231229,55,1,2,4,1,7004.72,7004.72,0.0,7004.72,3134.16
110075,20230524,293,5,2,2,14,12606.96,176497.44,17649.74,158847.7,84054.17
110076,20251122,174,10,2,7,2,4677.47,9354.94,0.0,9354.94,4105.32
110077,20230109,278,7,3,2,10,11044.9,110449.0,5522.45,104926.55,41031.64
110078,20230618,28,3,15,4,10,1648.77,16487.7,0.0,16487.7,7323.37
110079,20251102,100,8,21,8,14,8152.69,114137.66,0.0,114137.66,45358.36
110080,20240717,242,1,3,8,5,7004.72,35023.6,0.0,35023.6,12384.37
110081,20250128,209,12,23,9,6,1192.37,7154.22,1430.84,5723.38,2150.63
110082,20250305,84,4,13,2,5,4210.9,21054.5,0.0,21054.5,7764.55
110083,20240420,149,3,4,10,9,1648.77,14838.93,1483.89,13355.04,6862.35
110084,20250614,118,1,5,2,19,7004.72,133089.68,6654.48,126435.2,69529.6
110085,20251025,57,2,18,9,1,576.14,576.14,0.0,576.14,269.41
110086,20251202,279,6,7,7,12,8457.66,101491.92,5074.6,96417.32,37445.76
110087,20241216,259,3,22,2,14,1648.77,23082.78,0.0,23082.78,12273.07
110088,20240731,229,9,17,5,17,2112.21,35907.57,5386.14,30521.43,12495.57
110089,20230913,267,8,18,1,4,8152.69,32610.76,3261.08,29349.68,11524.75
110090,20230904,252,3,7,1,5,1648.77,8243.85,412.19,7831.66,2988.17
110091,20240405,94,12,23,3,15,1192.37,17885.55,0.0,17885.55,6591.45
110092,20240221,272,8,2,6,12,8152.69,97832.28,14674.84,83157.44,33855.29
110093,20240730,14,6,23,4,10,8457.66,84576.6,4228.83,80347.77,33776.35
110094,20240110,152,2,7,9,14,576.14,8065.96,1613.19,6452.77,3058.07
110095,20250903,18,3,24,7,10,1648.77,16487.7,824.39,15663.31,8455.31
110096,20240722,54,1,23,8,16,7004.72,112075.52,16811.33,95264.19,42334.9
110097,20250729,264,10,14,6,16,4677.47,74839.52,7483.95,67355.57,33538.29
110098,20250222,6,1,9,9,11,7004.72,77051.92,7705.19,69346.73,28485.1
110099,20251017,145,3,16,8,12,1648.77,19785.24,0.0,19785.24,7774.07
110100,20240301,86,7,23,7,19,11044.9,209853.1,31477.97,178375.13,69606.23
110101,20231029,131,5,9,10,19,12606.96,239532.24,35929.84,203602.4,100727.28
110102,20230904,84,3,13,2,19,1648.77,31326.63,0.0,31326.63,11422.41
110103,20240510,214,10,6,1,2,4677.47,9354.94,0.0,9354.94,3454.59
110104,20231022,178,12,17,5,12,1192.37,14308.44,0.0,14308.44,5900.74
110105,20230415,69,10,16,4,1,4677.47,4677.47,233.87,4443.6,2067.04
110106,20240428,260,12,20,6,16,1192.37,19077.92,0.0,19077.92,8338.13
110107,20240616,18,2,7,7,16,576.14,9218.24,0.0,9218.24,4285.99
110108,20251020,286,3,14,10,8,1648.77,13190.16,1978.52,11211.64,4776.71
110109,20230916,135,7,3,2,1,11044.9,11044.9,0.0,11044.9,5889.72
110110,20240514,58,9,1,3,10,2112.21,21122.1,2112.21,19009.89,9606.83
110111,20240806,14,6,2,4,11,8457.66,93034.26,9303.43,83730.83,34889.7
110112,20240713,7,7,25,2,2,11044.9,22089.8,0.0,22089.8,9189.78
110113,20231127,237,1,13,7,3,7004.72,21014.16,0.0,21014.16,8876.36
110114,20230430,51,8,4,3,20,8152.69,163053.8,8152.69,154901.11,61794.18
110115,20231102,285,2,15,3,16,576.14,9218.24,1843.65,7374.59,2967.67
110116,20251210,160,8,19,3,15,8152.69,122290.35,0.0,122290.35,47991.92
110117,20230829,186,12,10,4,11,1192.37,13116.07,1967.41,11148.66,5569.69
110118,20250512,154,4,24,9,8,4210.9,33687.2,3368.72,30318.48,14185.44
110119,20230925,267,9,8,1,13,2112.21,27458.73,2745.87,24712.86,12776.73
110120,20230104,21,10,15,9,9,4677.47,42097.23,4209.72,37887.51,19702.56
110121,20250430,283,3,25,3,18,1648.77,29677.86,2967.79,26710.07,13143.43
110122,20251002,181,8,4,10,19,8152.69,154901.11,15490.11,139411.0,63903.06
110123,20250730,96,11,25,5,7,4866.69,34066.83,0.0,34066.83,14915.45
110124,20241211,243,9,14,10,4,2112.21,8448.84,0.0,8448.84,4409.86
110125,20240531,52,12,7,3,1,1192.37,1192.37,0.0,1192.37,619.31
110126,20240223,83,3,1,5,14,1648.77,23082.78,0.0,23082.78,8900.3
110127,20250510,220,8,6,1,20,8152.69,163053.8,32610.76,130443.04,51926.71
110128,20230623,157,12,3,8,1,1192.37,1192.37,0.0,1192.37,537.31
110129,20231230,207,4,24,7,17,4210.9,71585.3,7158.53,64426.77,24825.45
110130,20241001,79,9,2,8,8,2112.21,16897.68,0.0,16897.68,6276.81
110131,20231127,87,12,14,10,11,1192.37,13116.07,655.8,12460.27,5672.39
110132,20250623,237,3,19,7,6,1648.77,9892.62,0.0,9892.62,4513.5
110133,20250518,120,7,17,9,4,11044.9,44179.6,0.0,44179.6,15616.17
110134,20240326,77,6,5,4,14,8457.66,118407.24,0.0,118407.24,43064.15
110135,20230701,277,11,4,5,6,4866.69,29200.14,4380.02,24820.12,9900.41
110136,20230203,246,4,17,9,17,4210.9,71585.3,10737.8,60847.5,32650.12
110137,20230506,40,11,5,2,6,4866.69,29200.14,0.0,29200.14,11761.31
110138,20240212,213,6,5,4,4,8457.66,33830.64,0.0,33830.64,12055.46
110139,20240712,171,3,2,6,12,1648.77,19785.24,1978.52,17806.72,6354.98
110140,20230613,35,10,21,5,15,4677.47,70162.05,0.0,70162.05,31635.35
110141,20251111,191,11,4,10,3,4866.69,14600.07,2920.01,11680.06,4235.69
110142,20241023,12,11,23,6,10,4866.69,48666.9,0.0,48666.9,25075.92
110143,20241204,31,2,4,2,6,576.14,3456.84,518.53,2938.31,1296.16
110144,20241109,31,9,6,2,13,2112.21,27458.73,1372.94,26085.79,9346.78
110145,20230423,249,4,18,3,1,4210.9,4210.9,210.54,4000.36,1871.68
110146,20240805,124,8,4,10,20,8152.69,163053.8,0.0,163053.8,66064.8
110147,20230815,156,2,9,5,13,576.14,7489.82,748.98,6740.84,3035.65
110148,20230905,254,6,25,7,14,8457.66,118407.24,0.0,118407.24,54846.74
110149,20240410,152,9,24,9,8,2112.21,16897.68,0.0,16897.68,7928.89
110150,20231123,240,6,8,3,14,8457.66,118407.24,11840.72,106566.52,43717.33
110151,20250826,29,6,6,1,8,8457.66,67661.28,6766.13,60895.15,32777.48
110152,20240922,244,6,1,10,19,8457.66,160695.54,24104.33,136591.21,72221.83
110153,20240131,183,12,14,5,7,1192.37,8346.59,1251.99,7094.6,3018.24
110154,20240707,18,11,21,7,12,4866.69,58400.28,2920.01,55480.27,23086.29
110155,20230530,52,9,12,3,12,2112.21,25346.52,1267.33,24079.19,8836.41
110156,20230217,227,8,12,7,16,8152.69,130443.04,6522.15,123920.89,65603.53
110157,20230927,237,2,2,7,13,576.14,7489.82,0.0,7489.82,2671.95
110158,20231220,17,4,1,8,16,4210.9,67374.4,0.0,67374.4,33068.66
110159,20241215,120,9,13,9,17,2112.21,35907.57,0.0,35907.57,16162.78
110160,20241021,240,9,1,3,1,2112.21,2112.21,211.22,1900.99,1019.33
110161,20250225,60,7,20,2,1,11044.9,11044.9,0.0,11044.9,5015.98
110162,20240517,134,12,15,5,11,1192.37,13116.07,0.0,13116.07,6548.75
110163,20240901,269,2,9,9,10,576.14,5761.4,864.21,4897.19,1946.12
110164,20240620,144,7,24,5,20,11044.9,220898.0,0.0,220898.0,94935.6
110165,20250428,111,10,12,7,4,4677.47,18709.88,935.49,17774.39,8697.32
110166,20230809,117,9,8,4,7,2112.21,14785.47,0.0,14785.47,7246.6
110167,20240915,41,6,11,9,6,8457.66,50745.96,2537.3,48208.66,25013.4
110168,20231123,237,8,16,7,15,8152.69,122290.35,0.0,122290.35,51839.13
110169,20250422,61,7,1,7,2,11044.9,22089.8,0.0,22089.8,8192.69
110170,20240511,253,9,15,6,3,2112.21,6336.63,633.66,5702.97,2613.05
110171,20250802,269,11,19,9,6,4866.69,29200.14,1460.01,27740.13,11048.71
110172,20230428,231,8,5,3,11,8152.69,89679.59,4483.98,85195.61,30647.3
110173,20230417,3,7,6,3,11,11044.9,121493.9,0.0,121493.9,66751.59
110174,20240710,210,12,13,4,13,1192.37,15500.81,0.0,15500.81,8164.9
110175,20230104,214,9,19,1,1,2112.21,2112.21,316.83,1795.38,950.89
110176,20250114,190,12,6,4,17,1192.37,20270.29,1013.51,19256.78,9630.44
110177,20250721,102,8,21,2,18,8152.69,146748.42,0.0,146748.42,64332.35
110178,20230123,135,2,19,2,1,576.14,576.14,0.0,576.14,232.56
110179,20230905,211,11,25,10,4,4866.69,19466.76,973.34,18493.42,10166.78
110180,20240126,256,10,21,2,15,4677.47,70162.05,7016.21,63145.84,22507.33
110181,20230131,169,4,7,8,2,4210.9,8421.8,0.0,8421.8,3942.97
110182,20241106,64,9,14,9,10,2112.21,21122.1,1056.11,20065.99,8060.0
110183,20250202,163,1,6,2,7,7004.72,49033.04,0.0,49033.04,24813.17
110184,20240824,139,8,4,2,12,8152.69,97832.28,14674.84,83157.44,35061.9
110185,20240322,243,2,11,10,1,576.14,576.14,0.0,576.14,231.22
110186,20251120,114,9,5,6,14,2112.21,29570.94,1478.55,28092.39,14476.15
110187,20230617,74,1,5,7,4,7004.72,28018.88,4202.83,23816.05,12180.06
110188,20250408,89,1,16,7,14,7004.72,98066.08,9806.61,88259.47,40997.7
110189,20251005,161,11,15,7,4,4866.69,19466.76,1946.68,17520.08,7903.52
110190,20250707,73,6,1,2,1,8457.66,8457.66,422.88,8034.78,3768.79
110191,20240516,217,6,17,3,15,8457.66,126864.9,12686.49,114178.41,54653.73
110192,20240618,76,11,7,3,4,4866.69,19466.76,973.34,18493.42,6873.59
110193,20230117,286,2,16,10,17,576.14,9794.38,0.0,9794.38,5378.99
110194,20241106,235,2,20,8,2,576.14,1152.28,57.61,1094.67,426.29
110195,20250419,218,12,4,2,16,1192.37,19077.92,3815.58,15262.34,6442.23
110196,20251104,44,9,17,1,8,2112.21,16897.68,1689.77,15207.91,7859.61
110197,20230214,216,2,21,3,15,576.14,8642.1,0.0,8642.1,4670.29
110198,20241129,29,8,12,1,18,8152.69,146748.42,0.0,146748.42,57106.33
110199,20230827,246,9,6,9,14,2112.21,29570.94,0.0,29570.94,10694.63
110200,20240208,139,11,9,2,10,4866.69,48666.9,0.0,48666.9,17631.31
110201,20251125,268,6,23,2,11,8457.66,93034.26,4651.71,88382.55,47903.81
110202,20230426,262,8,15,2,4,8152.69,32610.76,1630.54,30980.22,15981.44
110203,20250212,127,6,16,8,19,8457.66,160695.54,0.0,160695.54,62500.09
110204,20251105,36,9,14,10,17,2112.21,35907.57,0.0,35907.57,13005.71
110205,20250815,105,9,24,4,13,2112.21,27458.73,0.0,27458.73,11202.43
110206,20250630,2,2,4,5,5,576.14,2880.7,576.14,2304.56,1181.06
110207,20240102,269,10,15,9,5,4677.47,23387.35,0.0,23387.35,10861.52
110208,20250630,209,2,20,9,8,576.14,4609.12,0.0,4609.12,2106.32
110209,20250829,196,1,4,8,8,7004.72,56037.76,0.0,56037.76,27611.36
110210,20251228,220,3,9,1,12,1648.77,19785.24,0.0,19785.24,10558.1
110211,20241005,253,2,18,6,5,576.14,2880.7,288.07,2592.63,1081.44
110212,20240105,234,2,23,5,1,576.14,576.14,28.81,547.33,220.01
110213,20250516,224,6,14,10,12,8457.66,101491.92,5074.6,96417.32,34372.83
110214,20240112,297,2,21,9,2,576.14,1152.28,0.0,1152.28,505.28
110215,20250713,100,7,10,8,12,11044.9,132538.8,6626.94,125911.86,68648.39
110216,20231123,41,12,6,9,10,1192.37,11923.7,596.19,11327.51,5615.64
110217,20250701,222,11,10,8,3,4866.69,14600.07,0.0,14600.07,6494.68
110218,20231006,63,11,8,10,3,4866.69,14600.07,1460.01,13140.06,6231.35
110219,20240521,299,7,17,6,8,11044.9,88359.2,8835.92,79523.28,41689.03
110220,20230408,87,9,6,10,19,2112.21,40131.99,2006.6,38125.39,17047.69
110221,20231228,92,1,16,8,3,7004.72,21014.16,2101.42,18912.74,9052.06
110222,20240317,188,1,21,1,8,7004.72,56037.76,0.0,56037.76,24238.64
110223,20240811,148,10,5,3,16,4677.47,74839.52,3741.98,71097.54,30947.18
110224,20250912,143,5,16,10,7,12606.96,88248.72,0.0,88248.72,36003.4
110225,20250713,59,10,11,6,12,4677.47,56129.64,0.0,56129.64,28180.34
110226,20250610,277,5,16,5,6,12606.96,75641.76,15128.35,60513.41,29493.35
110227,20230328,134,2,24,5,6,576.14,3456.84,518.53,2938.31,1082.93
110228,20251020,57,8,3,9,13,8152.69,105984.97,21196.99,84787.98,39680.77
110229,20240810,140,5,6,10,18,12606.96,226925.28,0.0,226925.28,96602.94
110230,20231222,140,8,2,10,1,8152.69,8152.69,0.0,8152.69,3807.18
110231,20250130,165,12,23,10,9,1192.37,10731.33,2146.27,8585.06,3810.75
110232,20230825,85,1,2,4,15,7004.72,105070.8,0.0,105070.8,56991.12
110233,20250223,285,1,18,3,2,7004.72,14009.44,0.0,14009.44,6474.21
110234,20240706,73,4,20,2,20,4210.9,84218.0,4210.9,80007.1,35008.77
110235,20250913,164,4,5,9,20,4210.9,84218.0,4210.9,80007.1,36585.71
110236,20230727,283,8,23,3,11,8152.69,89679.59,4483.98,85195.61,30691.62
110237,20251025,272,5,4,6,19,12606.96,239532.24,23953.22,215579.02,108111.01
110238,20240926,263,3,9,10,14,1648.77,23082.78,2308.28,20774.5,10107.37
110239,20230825,35,9,17,5,1,2112.21,2112.21,211.22,1900.99,941.14
110240,20250401,232,1,23,6,1,7004.72,7004.72,350.24,6654.48,3328.76
110241,20240315,277,5,16,5,8,12606.96,100855.68,5042.78,95812.9,34096.27
110242,20250322,126,8,1,1,15,8152.69,122290.35,0.0,122290.35,56548.65
110243,20230316,288,3,5,8,13,1648.77,21434.01,0.0,21434.01,8565.74
110244,20230405,176,5,13,10,10,12606.96,126069.6,6303.48,119766.12,65228.23
110245,20230211,58,8,12,3,6,8152.69,48916.14,4891.61,44024.53,15947.7
110246,20230117,37,8,12,3,12,8152.69,97832.28,0.0,97832.28,45825.89
110247,20240502,167,8,18,7,4,8152.69,32610.76,0.0,32610.76,12400.61
110248,20250824,249,1,3,3,12,7004.72,84056.64,0.0,84056.64,45545.27
110249,20251202,254,10,5,7,18,4677.47,84194.46,0.0,84194.46,39339.58
110250,20230912,79,4,17,8,4,4210.9,16843.6,1684.36,15159.24,5549.29
110251,20251001,143,11,2,10,2,4866.69,9733.38,973.34,8760.04,3507.57
110252,20231021,198,3,18,7,9,1648.77,14838.93,0.0,14838.93,8040.09
110253,20250923,197,1,24,2,7,7004.72,49033.04,0.0,49033.04,21808.85
110254,20231011,143,5,5,10,10,12606.96,126069.6,12606.96,113462.64,43620.4
110255,20231011,81,7,10,4,16,11044.9,176718.4,0.0,176718.4,92398.89
110256,20240516,113,5,24,8,8,12606.96,100855.68,0.0,100855.68,42939.75
110257,20240320,93,3,5,10,15,1648.77,24731.55,0.0,24731.55,9152.17
110258,20241225,271,4,10,3,9,4210.9,37898.1,3789.81,34108.29,12426.44
110259,20250723,113,1,20,8,17,7004.72,119080.24,11908.02,107172.22,52415.9
110260,20251121,43,12,24,1,19,1192.37,22655.03,2265.5,20389.53,10958.43
110261,20240814,73,5,4,2,6,12606.96,75641.76,3782.09,71859.67,39252.25
110262,20241230,253,6,6,6,5,8457.66,42288.3,2114.42,40173.88,18144.79
110263,20231102,16,10,8,4,19,4677.47,88871.93,4443.6,84428.33,33969.57
110264,20230315,14,10,6,4,20,4677.47,93549.4,0.0,93549.4,41025.24
110265,20251228,189,2,9,1,12,576.14,6913.68,0.0,6913.68,3484.62
110266,20240930,146,5,24,6,10,12606.96,126069.6,0.0,126069.6,69232.13
110267,20250806,114,8,5,6,14,8152.69,114137.66,5706.88,108430.78,41498.17
110268,20240418,105,5,18,4,7,12606.96,88248.72,0.0,88248.72,42772.69
110269,20250131,230,11,21,2,8,4866.69,38933.52,1946.68,36986.84,15462.53
110270,20240419,101,2,4,5,13,576.14,7489.82,0.0,7489.82,2791.99
110271,20250510,130,6,13,10,20,8457.66,169153.2,0.0,169153.2,90002.84
110272,20250626,18,6,16,7,4,8457.66,33830.64,3383.06,30447.58,13572.45
110273,20250110,45,11,18,3,8,4866.69,38933.52,5840.03,33093.49,16806.63
110274,20240408,119,6,13,10,6,8457.66,50745.96,5074.6,45671.36,21953.31
110275,20250131,173,1,4,2,7,7004.72,49033.04,0.0,49033.04,22565.43
110276,20230820,29,12,24,1,8,1192.37,9538.96,953.9,8585.06,3147.56
110277,20240422,226,4,22,2,5,4210.9,21054.5,0.0,21054.5,10156.07
110278,20230920,68,1,3,10,15,7004.72,105070.8,0.0,105070.8,53986.22
110279,20231225,65,11,14,5,2,4866.69,9733.38,1946.68,7786.7,3343.31
110280,20250317,285,12,24,3,14,1192.37,16693.18,834.66,15858.52,5552.81
110281,20250911,9,10,20,9,14,4677.47,65484.58,6548.46,58936.12,27039.14
110282,20250414,117,10,24,4,20,4677.47,93549.4,4677.47,88871.93,39157.08
110283,20250529,288,2,19,8,6,576.14,3456.84,172.84,3284.0,1649.37
110284,20230615,45,1,5,3,20,7004.72,140094.4,21014.16,119080.24,48946.58
110285,20240301,270,4,11,10,1,4210.9,4210.9,421.09,3789.81,1512.0
110286,20250626,189,4,5,1,20,4210.9,84218.0,8421.8,75796.2,35724.32
110287,20251022,203,4,22,7,5,4210.9,21054.5,0.0,21054.5,11268.04
110288,20240511,7,7,11,2,7,11044.9,77314.3,0.0,77314.3,30727.04
110289,20250313,37,2,22,3,18,576.14,10370.52,0.0,10370.52,4270.8
110290,20230816,38,6,3,5,13,8457.66,109949.58,0.0,109949.58,53912.11
110291,20240531,212,6,20,10,5,8457.66,42288.3,0.0,42288.3,18313.82
110292,20250206,242,9,5,8,14,2112.21,29570.94,1478.55,28092.39,10123.27
110293,20230131,2,5,15,5,1,12606.96,12606.96,0.0,12606.96,4816.52
110294,20230324,7,9,17,2,18,2112.21,38019.78,0.0,38019.78,20418.8
110295,20240124,289,2,7,8,9,576.14,5185.26,259.26,4926.0,1965.64
110296,20230213,187,4,18,10,17,4210.9,71585.3,3579.27,68006.03,32775.38
110297,20240329,52,3,20,3,1,1648.77,1648.77,0.0,1648.77,866.79
110298,20240711,83,9,5,5,8,2112.21,16897.68,1689.77,15207.91,5701.59
110299,20230310,44,1,22,1,20,7004.72,140094.4,21014.16,119080.24,45209.55
110300,20240228,273,3,3,4,5,1648.77,8243.85,824.39,7419.46,3810.01
110301,20230713,21,2,12,9,4,576.14,2304.56,0.0,2304.56,997.86
110302,20230407,251,9,10,4,19,2112.21,40131.99,2006.6,38125.39,13543.21
110303,20231113,18,10,15,7,15,4677.47,70162.05,7016.21,63145.84,27220.57
110304,20250523,124,2,2,10,2,576.14,1152.28,57.61,1094.67,450.99
110305,20240216,40,10,24,2,9,4677.47,42097.23,0.0,42097.23,22436.19
110306,20250224,168,12,8,10,6,1192.37,7154.22,357.71,6796.51,2730.22
110307,20250913,92,11,22,8,12,4866.69,58400.28,0.0,58400.28,31462.94
110308,20231109,101,4,5,5,15,4210.9,63163.5,9474.52,53688.98,22790.29
110309,20240713,159,5,17,4,8,12606.96,100855.68,0.0,100855.68,54138.78
110310,20240809,298,4,14,4,1,4210.9,4210.9,421.09,3789.81,1382.15
110311,20230617,224,12,17,10,16,1192.37,19077.92,2861.69,16216.23,8216.62
110312,20250224,115,12,1,6,16,1192.37,19077.92,0.0,19077.92,7297.82
110313,20241009,247,6,18,10,9,8457.66,76118.94,3805.95,72312.99,31135.86
110314,20230901,228,1,4,7,7,7004.72,49033.04,4903.3,44129.74,20869.95
110315,20230728,4,3,19,3,11,1648.77,18136.47,1813.65,16322.82,7525.43
110316,20230917,89,11,7,7,8,4866.69,38933.52,3893.35,35040.17,18251.11
110317,20241120,272,7,5,6,7,11044.9,77314.3,0.0,77314.3,40412.75
110318,20230926,117,5,25,4,5,12606.96,63034.8,0.0,63034.8,25870.79
110319,20230204,63,5,21,10,9,12606.96,113462.64,22692.53,90770.11,34331.43
110320,20230112,186,7,13,4,11,11044.9,121493.9,12149.39,109344.51,48155.2
110321,20230126,207,2,21,7,5,576.14,2880.7,0.0,2880.7,1079.84
110322,20240612,122,5,6,9,4,12606.96,50427.84,0.0,50427.84,20788.1
110323,20251114,289,4,23,8,19,4210.9,80007.1,0.0,80007.1,39284.23
110324,20250610,211,5,13,10,14,12606.96,176497.44,26474.62,150022.82,52820.04
110325,20231104,201,11,24,8,18,4866.69,87600.42,4380.02,83220.4,41491.48
110326,20241208,57,11,21,9,4,4866.69,19466.76,973.34,18493.42,9739.6
110327,20250524,59,3,9,6,16,1648.77,26380.32,5276.06,21104.26,10752.93
110328,20250208,283,6,23,3,19,8457.66,160695.54,8034.78,152660.76,66430.88
110329,20250526,289,3,14,8,12,1648.77,19785.24,989.26,18795.98,9929.83
110330,20230324,94,9,6,3,16,2112.21,33795.36,3379.54,30415.82,13413.03
110331,20240901,211,10,25,10,9,4677.47,42097.23,8419.45,33677.78,15456.6
110332,20241111,149,6,15,10,13,8457.66,109949.58,0.0,109949.58,44967.46
110333,20250715,286,3,2,10,2,1648.77,3297.54,0.0,3297.54,1477.54
110334,20250302,262,4,12,2,6,4210.9,25265.4,5053.08,20212.32,10070.29
110335,20251205,40,4,16,2,5,4210.9,21054.5,2105.45,18949.05,7287.28
110336,20230405,148,7,24,3,12,11044.9,132538.8,0.0,132538.8,69599.65
110337,20231121,35,11,16,5,2,4866.69,9733.38,1946.68,7786.7,3986.5
110338,20250831,69,7,16,4,15,11044.9,165673.5,8283.68,157389.82,61158.53
110339,20230331,25,3,24,7,2,1648.77,3297.54,0.0,3297.54,1331.2
110340,20240216,25,8,15,7,19,8152.69,154901.11,15490.11,139411.0,68932.67
110341,20230708,67,2,12,1,7,576.14,4032.98,0.0,4032.98,1816.95
110342,20240924,32,10,20,4,11,4677.47,51452.17,0.0,51452.17,18109.14
110343,20250529,83,8,4,5,18,8152.69,146748.42,0.0,146748.42,62638.59
110344,20230526,274,6,10,3,9,8457.66,76118.94,7611.89,68507.05,24715.19
110345,20250307,231,12,13,3,9,1192.37,10731.33,1073.13,9658.2,4216.61
110346,20230309,216,6,3,3,13,8457.66,109949.58,0.0,109949.58,41392.35
110347,20250401,164,5,16,9,7,12606.96,88248.72,4412.44,83836.28,33912.99
110348,20230513,156,2,12,5,5,576.14,2880.7,0.0,2880.7,1267.42
110349,20251218,253,1,25,6,1,7004.72,7004.72,0.0,7004.72,3193.76
110350,20240709,178,1,14,5,20,7004.72,140094.4,0.0,140094.4,58573.89
110351,20250830,205,4,22,7,7,4210.9,29476.3,1473.82,28002.48,13468.73
110352,20240117,100,6,10,8,7,8457.66,59203.62,11840.72,47362.9,22759.92
110353,20250530,24,7,5,4,1,11044.9,11044.9,0.0,11044.9,6024.29
110354,20230425,67,11,2,1,16,4866.69,77867.04,0.0,77867.04,31092.11
110355,20240501,203,7,18,7,2,11044.9,22089.8,0.0,22089.8,9650.45
110356,20250624,223,1,15,10,20,7004.72,140094.4,0.0,140094.4,74152.44
110357,20250602,12,1,11,6,11,7004.72,77051.92,3852.6,73199.32,29081.57
110358,20230513,299,10,9,6,19,4677.47,88871.93,17774.39,71097.54,38807.13
110359,20240703,35,11,21,5,13,4866.69,63266.97,0.0,63266.97,29957.85
110360,20240118,287,8,20,4,18,8152.69,146748.42,22012.26,124736.16,54048.39
110361,20231221,72,6,11,1,11,8457.66,93034.26,4651.71,88382.55,36318.93
110362,20230808,134,12,12,5,2,1192.37,2384.74,119.24,2265.5,1224.6
110363,20230320,223,7,1,10,8,11044.9,88359.2,4417.96,83941.24,33839.14
110364,20230630,195,2,14,9,19,576.14,10946.66,0.0,10946.66,4368.53
110365,20240209,128,7,7,8,10,11044.9,110449.0,0.0,110449.0,56245.69
110366,20251229,16,5,22,4,8,12606.96,100855.68,0.0,100855.68,50240.05
110367,20250302,132,5,9,7,12,12606.96,151283.52,15128.35,136155.17,50250.09
110368,20240910,300,5,14,8,4,12606.96,50427.84,5042.78,45385.06,23833.44
110369,20251029,210,9,4,4,11,2112.21,23234.31,4646.86,18587.45,8781.48
110370,20250110,212,8,10,10,1,8152.69,8152.69,407.63,7745.06,3781.17
110371,20240531,293,2,15,2,20,576.14,11522.8,2304.56,9218.24,3280.19
110372,20230203,278,2,5,2,12,576.14,6913.68,345.68,6568.0,2380.34
110373,20230304,80,12,20,8,17,1192.37,20270.29,2027.03,18243.26,9854.27
110374,20240627,282,10,23,4,15,4677.47,70162.05,0.0,70162.05,31235.56
110375,20250419,250,6,20,8,13,8457.66,109949.58,10994.96,98954.62,35285.63
110376,20230207,10,3,4,3,19,1648.77,31326.63,3132.66,28193.97,13366.83
110377,20250513,156,11,15,5,1,4866.69,4866.69,486.67,4380.02,2137.09
110378,20250418,15,2,13,6,11,576.14,6337.54,0.0,6337.54,2397.75
110379,20250612,211,3,11,10,14,1648.77,23082.78,4616.56,18466.22,7744.07
110380,20231016,191,2,14,10,5,576.14,2880.7,144.03,2736.67,1302.47
110381,20231225,196,2,9,8,6,576.14,3456.84,518.53,2938.31,1506.19
110382,20240821,256,5,13,2,19,12606.96,239532.24,11976.61,227555.63,95292.06
110383,20230908,108,7,17,8,3,11044.9,33134.7,1656.73,31477.97,16680.29
110384,20230214,141,5,24,4,13,12606.96,163890.48,0.0,163890.48,68395.84
110385,20230321,22,12,21,4,5,1192.37,5961.85,894.28,5067.57,2229.91
110386,20231008,48,8,4,5,9,8152.69,73374.21,0.0,73374.21,27646.55
110387,20240105,21,6,17,9,17,8457.66,143780.22,21567.03,122213.19,55077.94
110388,20230519,299,4,13,6,6,4210.9,25265.4,0.0,25265.4,13163.34
110389,20240306,47,4,23,6,10,4210.9,42109.0,2105.45,40003.55,17393.64
110390,20250812,263,2,24,10,17,576.14,9794.38,0.0,9794.38,4089.36
110391,20230920,56,10,22,2,8,4677.47,37419.76,1870.99,35548.77,14877.54
110392,20231002,86,10,7,7,4,4677.47,18709.88,3741.98,14967.9,6170.07
110393,20240115,116,2,3,4,12,576.14,6913.68,1037.05,5876.63,2422.11
110394,20250714,5,5,20,10,19,12606.96,239532.24,23953.22,215579.02,104012.2
110395,20240411,41,12,6,9,1,1192.37,1192.37,0.0,1192.37,425.83
110396,20240416,299,6,10,6,8,8457.66,67661.28,6766.13,60895.15,23346.27
110397,20251119,142,6,21,1,3,8457.66,25372.98,3805.95,21567.03,11145.47
110398,20240304,275,8,23,6,17,8152.69,138595.73,20789.36,117806.37,47601.99
110399,20230607,2,8,10,5,19,8152.69,154901.11,23235.17,131665.94,53002.41
110400,20251216,231,7,9,3,6,11044.9,66269.4,3313.47,62955.93,22091.53
110401,20230113,300,3,2,8,4,1648.77,6595.08,329.75,6265.33,3292.92
110402,20230505,215,11,20,5,18,4866.69,87600.42,0.0,87600.42,43813.18
110403,20231030,140,1,3,10,4,7004.72,28018.88,0.0,28018.88,14529.22
110404,20230211,45,7,18,3,2,11044.9,22089.8,3313.47,18776.33,8315.39
110405,20231218,266,2,19,1,15,576.14,8642.1,1296.32,7345.78,3490.57
110406,20230307,233,8,5,7,3,8152.69,24458.07,1222.9,23235.17,11991.27
