OrderID , order_date,Customer_Key,Product_Key ,Rep,qty,unit_price ,net_amount
101499,2025-06-20,297,6,2,18,8457.66,137014.09
101500,2024-06-14,132,1,22,12,7004.72,79853.81
101501,2024-04-25,180,2,3,17,576.14,9304.66
101502,2024-04-30,105,6,19,12,8457.66,91342.73
101503,2023-05-27,219,5,5,1,12606.96,12606.96
101504,2024-11-17,209,11,12,16,4866.69,66186.98
101505,2023-03-05,83,6,2,10,8457.66,71890.11
101506,2023-02-22,55,10,7,11,4677.47,48879.56
101507,2025-11-06,298,12,12,7,1192.37,8346.59
101508,2023-11-04,196,11,3,3,4866.69,11680.06
101509,2025-10-28,295,11,18,14,4866.69,64726.98
101510,2025-12-16,27,10,16,17,4677.47,75541.14
101511,2024-02-04,295,5,8,11,12606.96,138676.56
101512,2025-01-11,119,8,11,4,8152.69,29349.68
101513,2025-04-19,186,2,12,18,576.14,9851.99
101514,2025-09-18,118,8,14,8,8152.69,61960.44
101515,2023-09-14,276,4,25,14,4210.9,53057.34
101516,2024-06-17,147,6,11,4,8457.66,33830.64
101517,2023-10-31,295,8,21,7,8152.69,48508.51
101518,2023-02-01,86,2,14,9,576.14,4666.73
101519,2025-08-20,52,3,2,14,1648.77,23082.78
101520,2023-05-30,68,9,17,13,2112.21,23339.92
101521,2025-04-03,286,4,23,10,4210.9,42109.0
101522,2024-11-20,56,12,2,3,1192.37,3219.4
101523,2025-07-08,210,11,15,14,4866.69,68133.66
101524,2023-10-03,94,12,25,19,1192.37,19256.78
101525,2023-06-21,78,1,19,19,7004.72,133089.68
101526,2025-02-15,165,8,6,17,8152.69,124736.16
101527,2023-07-18,119,5,16,11,12606.96,138676.56
101528,2025-12-11,297,9,14,10,2112.21,21122.1
101529,2024-01-01,74,1,24,7,7004.72,46581.39
101530,2024-10-05,51,6,10,6,8457.66,50745.96
101531,2025-06-17,115,3,10,9,1648.77,11871.14
101532,2024-04-19,143,3,4,7,1648.77,10964.32
101533,2023-12-12,15,10,2,18,4677.47,79984.74
101534,2025-09-27,14,6,7,10,8457.66,71890.11
101535,2025-06-30,267,3,15,10,1648.77,14014.54
101536,2023-09-03,228,7,16,9,11044.9,99404.1
101537,2024-07-24,60,6,3,8,8457.66,60895.15
101538,2025-11-04,172,5,15,17,12606.96,192886.49
101539,2024-10-06,20,7,4,17,11044.9,187763.3
101540,2023-03-14,5,4,5,19,4210.9,80007.1
101541,2024-02-05,136,8,5,16,8152.69,117398.74
101542,2024-08-01,68,4,21,3,4210.9,10106.16
101543,2024-03-14,2,7,3,16,11044.9,167882.48
101544,2023-12-31,20,7,23,9,11044.9,94433.89
101545,2024-04-25,179,8,17,6,8152.69,41578.72
101546,2024-08-21,249,8,21,13,8152.69,100685.72
101547,2024-08-28,50,4,4,10,4210.9,40003.55
101548,2024-05-21,218,2,6,15,576.14,6913.68
101549,2024-12-12,204,12,5,16,1192.37,17170.13
101550,2025-04-23,121,1,10,9,7004.72,59890.36
101551,2025-04-17,32,9,25,11,2112.21,23234.31
101552,2025-03-12,227,7,13,9,11044.9,84493.49
101553,2024-03-24,174,11,2,10,4866.69,46233.55
101554,2023-12-08,275,4,25,4,4210.9,14317.06
101555,2024-11-06,67,10,18,1,4677.47,3741.98
101556,2025-02-15,47,12,11,12,1192.37,12877.6
101557,2023-04-11,266,4,12,18,4210.9,75796.2
101558,2025-03-21,118,5,6,12,12606.96,151283.52
101559,2024-05-24,7,1,1,17,7004.72,119080.24
101560,2025-09-20,22,3,10,10,1648.77,16487.7
101561,2024-05-21,18,5,24,4,12606.96,45385.06
101562,2025-03-31,68,12,9,3,1192.37,3577.11
101563,2025-04-30,11,1,24,18,7004.72,119780.71
101564,2025-03-12,100,10,10,11,4677.47,48879.56
101565,2024-09-10,141,8,7,4,8152.69,32610.76
101566,2025-08-23,193,5,14,3,12606.96,37820.88
101567,2024-07-24,248,5,23,18,12606.96,215579.02
101568,2025-10-14,202,6,25,18,8457.66,137014.09
101569,2023-02-20,204,4,15,12,4210.9,48004.26
101570,2024-09-28,171,3,21,3,1648.77,4946.31
101571,2025-09-30,128,2,5,13,576.14,7115.33
101572,2024-04-21,31,8,9,14,8152.69,114137.66
101573,2023-11-05,19,6,23,19,8457.66,152660.76
101574,2024-07-03,108,9,16,18,2112.21,36118.79
101575,2024-04-27,165,8,23,16,8152.69,123920.89
101576,2023-06-16,54,7,23,3,11044.9,33134.7
101577,2023-11-28,267,12,4,6,1192.37,7154.22
101578,2023-08-21,20,7,16,6,11044.9,62955.93
101579,2023-10-14,281,7,13,1,11044.9,11044.9
101580,2024-08-25,139,9,11,20,2112.21,35907.57
101581,2023-12-06,73,5,17,7,12606.96,79423.85
101582,2025-01-30,266,10,9,16,4677.47,71097.54
101583,2023-10-05,85,9,23,16,2112.21,33795.36
101584,2023-11-04,241,2,1,10,576.14,5185.26
101585,2023-07-12,276,8,11,4,8152.69,32610.76
101586,2023-11-17,35,6,21,18,8457.66,129402.2
101587,2023-01-29,99,5,10,14,12606.96,167672.57
101588,2025-04-05,131,9,18,7,2112.21,14785.47
101589,2024-03-19,144,3,9,19,1648.77,31326.63
101590,2025-02-23,170,10,25,19,4677.47,84428.33
101591,2025-08-27,108,3,1,8,1648.77,10552.13
101592,2023-10-28,74,3,16,1,1648.77,1648.77
101593,2023-04-17,71,9,15,14,2112.21,26613.85
101594,2025-10-21,61,4,18,13,4210.9,54741.7
101595,2025-08-29,182,5,17,11,12606.96,131742.73
101596,2024-03-14,86,11,9,5,4866.69,21900.1
101597,2025-09-30,129,11,4,18,4866.69,74460.36
101598,2023-12-31,13,6,15,12,8457.66,91342.73
101599,2024-01-27,196,6,6,1,8457.66,8457.66
101600,2024-02-04,3,10,10,11,4677.47,51452.17
101601,2024-06-03,258,1,20,9,7004.72,63042.48
101602,2025-09-07,204,1,23,9,7004.72,63042.48
101603,2023-03-04,242,10,21,15,4677.47,66653.95
101604,2023-08-01,20,6,1,20,8457.66,143780.22
101605,2023-12-29,68,2,14,4,576.14,2304.56
101606,2023-05-08,161,2,18,9,576.14,4148.21
101607,2023-02-04,171,11,11,6,4866.69,24820.12
101608,2025-01-20,265,1,22,13,7004.72,86508.29
101609,2023-05-06,34,4,25,17,4210.9,71585.3
101610,2023-12-20,228,1,9,20,7004.72,140094.4
101611,2023-12-21,2,5,9,18,12606.96,226925.28
101612,2023-06-26,290,8,3,4,8152.69,27719.15
101613,2023-06-26,96,6,19,1,8457.66,7611.89
101614,2024-03-21,192,8,3,8,8152.69,65221.52
101615,2024-01-27,68,5,2,13,12606.96,147501.43
101616,2023-10-15,290,6,14,8,8457.66,60895.15
101617,2024-02-13,91,5,9,15,12606.96,189104.4
101618,2025-01-14,179,11,17,15,4866.69,65700.31
101619,2023-12-16,19,10,13,5,4677.47,22217.98
101620,2025-06-07,178,11,22,10,4866.69,48666.9
101621,2025-10-28,283,12,9,3,1192.37,3398.25
101622,2024-03-22,240,5,2,4,12606.96,47906.45
101623,2025-08-31,72,8,19,11,8152.69,89679.59
101624,2023-03-11,166,12,4,12,1192.37,12162.17
101625,2025-05-13,244,6,11,4,8457.66,33830.64
101626,2023-11-30,240,9,6,1,2112.21,2006.6
101627,2025-06-09,205,8,8,9,8152.69,66036.79
101628,2025-09-15,206,5,2,8,12606.96,90770.11
101629,2025-11-04,56,7,14,9,11044.9,79523.28
101630,2023-02-28,84,9,6,10,2112.21,17953.79
101631,2025-12-09,102,10,25,5,4677.47,23387.35
101632,2023-04-21,47,5,25,5,12606.96,56731.32
101633,2023-12-05,236,1,22,5,7004.72,35023.6
101634,2024-09-21,42,3,8,7,1648.77,10964.32
101635,2023-11-12,285,6,1,16,8457.66,135322.56
101636,2025-03-18,109,8,22,13,8152.69,95386.47
101637,2023-07-16,199,3,11,5,1648.77,8243.85
101638,2024-08-02,218,10,13,18,4677.47,84194.46
101639,2023-02-25,114,10,6,8,4677.47,37419.76
101640,2023-01-04,204,2,21,8,576.14,4609.12
101641,2024-03-08,155,7,3,11,11044.9,121493.9
101642,2023-11-05,146,5,13,16,12606.96,201711.36
101643,2025-05-13,92,3,13,17,1648.77,25226.18
101644,2023-06-19,178,11,24,4,4866.69,17520.08
101645,2023-01-26,83,6,5,19,8457.66,152660.76
101646,2023-01-24,249,11,22,13,4866.69,60103.62
101647,2025-05-20,133,12,21,4,1192.37,4531.01
101648,2025-07-11,258,6,25,16,8457.66,121790.3
101649,2025-01-17,58,3,14,18,1648.77,26710.07
101650,2023-06-13,77,1,11,19,7004.72,133089.68
101651,2025-07-20,223,1,15,10,7004.72,70047.2
101652,2025-07-31,188,1,20,12,7004.72,84056.64
101653,2024-08-29,13,9,9,6,2112.21,12673.26
101654,2025-07-03,167,5,21,2,12606.96,23953.22
101655,2023-03-16,273,12,13,8,1192.37,9538.96
101656,2023-09-16,75,11,16,14,4866.69,57913.61
101657,2025-07-27,125,12,17,19,1192.37,21522.28
101658,2025-02-02,20,3,20,4,1648.77,6595.08
101659,2023-06-11,173,11,24,10,4866.69,46233.55
101660,2024-06-10,41,7,4,7,11044.9,73448.58
101661,2025-11-18,277,4,23,2,4210.9,8421.8
101662,2025-06-13,141,12,23,6,1192.37,7154.22
101663,2025-03-27,93,11,10,9,4866.69,43800.21
101664,2025-04-28,67,5,9,15,12606.96,179649.18
101665,2024-10-13,50,4,8,1,4210.9,3789.81
101666,2024-08-12,236,10,14,20,4677.47,93549.4
101667,2023-01-26,176,6,11,12,8457.66,91342.73
101668,2025-10-18,108,9,23,6,2112.21,11405.93
101669,2023-03-08,293,2,21,16,576.14,8757.33
101670,2024-03-01,272,6,10,10,8457.66,76118.94
101671,2025-08-15,16,3,20,19,1648.77,31326.63
101672,2025-06-02,213,1,25,10,7004.72,66544.84
101673,2024-04-25,193,9,5,13,2112.21,26085.79
101674,2023-07-18,203,4,7,4,4210.9,16001.42
101675,2023-11-22,206,9,14,12,2112.21,22811.87
101676,2024-07-25,164,6,21,4,8457.66,30447.58
101677,2024-10-12,258,9,18,13,2112.21,27458.73
101678,2025-08-08,147,8,6,6,8152.69,46470.33
101679,2024-11-15,238,11,6,4,4866.69,19466.76
101680,2025-05-06,211,4,21,1,4210.9,4000.36
101681,2025-10-27,42,10,19,14,4677.47,55661.89
101682,2024-05-26,86,10,21,16,4677.47,67355.57
101683,2023-02-16,200,9,17,7,2112.21,12567.65
101684,2025-01-25,123,3,16,7,1648.77,11541.39
101685,2023-03-05,106,10,15,15,4677.47,70162.05
101686,2024-05-10,91,8,17,4,8152.69,29349.68
101687,2023-11-23,126,8,24,3,8152.69,24458.07
101688,2025-04-12,267,8,13,3,8152.69,22012.26
101689,2023-09-05,274,12,1,15,1192.37,16991.27
101690,2024-08-22,204,12,25,2,1192.37,2384.74
101691,2025-11-13,226,7,4,4,11044.9,44179.6
101692,2023-08-17,87,6,14,11,8457.66,93034.26
101693,2025-09-15,108,5,4,11,12606.96,131742.73
101694,2025-10-03,126,5,11,10,12606.96,113462.64
101695,2025-07-11,133,10,9,20,4677.47,93549.4
101696,2025-12-04,148,1,8,12,7004.72,79853.81
101697,2024-09-20,82,10,21,10,4677.47,44435.96
101698,2024-08-26,80,12,23,5,1192.37,5961.85
101699,2025-02-25,132,11,8,1,4866.69,4136.69
101700,2023-10-31,300,1,9,12,7004.72,75650.98
101701,2025-11-24,208,8,20,6,8152.69,39132.91
101702,2025-10-23,161,9,12,13,2112.21,23339.92
101703,2023-12-13,269,8,6,16,8152.69,110876.58
101704,2023-05-13,176,4,10,7,4210.9,29476.3
101705,2023-09-02,101,6,16,15,8457.66,120521.66
101706,2023-01-25,269,4,24,7,4210.9,29476.3
101707,2023-07-22,169,9,3,9,2112.21,18059.4
101708,2023-06-12,29,8,19,17,8152.69,138595.73
101709,2024-01-10,126,4,23,15,4210.9,63163.5
101710,2024-06-28,283,5,3,7,12606.96,79423.85
101711,2023-09-29,268,5,2,7,12606.96,88248.72
101712,2025-09-04,238,2,18,2,576.14,1152.28
101713,2024-02-07,245,2,15,3,576.14,1642.0
101714,2024-03-16,250,5,19,1,12606.96,11976.61
101715,2023-08-17,227,11,7,19,4866.69,83220.4
101716,2025-07-23,1,5,25,14,12606.96,167672.57
101717,2023-12-28,169,9,16,17,2112.21,35907.57
101718,2024-06-25,273,4,11,9,4210.9,34108.29
101719,2025-06-20,58,3,16,1,1648.77,1648.77
101720,2025-08-21,254,3,6,3,1648.77,4451.68
101721,2023-07-13,227,6,21,18,8457.66,137014.09
101722,2023-08-11,119,4,10,17,4210.9,71585.3
101723,2025-08-24,53,11,10,20,4866.69,97333.8
101724,2024-10-25,81,4,25,13,4210.9,49267.53
101725,2023-11-18,167,9,16,20,2112.21,38019.78
101726,2024-07-05,118,5,16,10,12606.96,126069.6
101727,2024-12-25,162,8,10,14,8152.69,108430.78
101728,2023-01-12,207,1,14,12,7004.72,79853.81
101729,2025-07-24,141,1,23,7,7004.72,49033.04
101730,2024-08-26,192,1,11,14,7004.72,88259.47
101731,2024-02-13,111,10,17,15,4677.47,59637.74
101732,2024-05-12,83,6,24,16,8457.66,115024.18
101733,2023-04-05,200,12,23,16,1192.37,19077.92
101734,2025-02-07,31,2,2,11,576.14,6337.54
101735,2024-08-05,57,8,5,3,8152.69,24458.07
101736,2025-04-27,78,3,19,10,1648.77,15663.31
101737,2025-06-16,126,6,19,18,8457.66,137014.09
101738,2025-12-23,150,12,1,5,1192.37,5365.66
101739,2024-10-04,185,8,24,7,8152.69,57068.83
101740,2025-08-01,186,6,7,9,8457.66,76118.94
101741,2023-02-17,72,2,21,14,576.14,7662.66
101742,2023-04-09,271,1,17,12,7004.72,84056.64
101743,2023-03-07,259,6,18,16,8457.66,135322.56
101744,2023-05-18,39,10,3,18,4677.47,75775.01
101745,2025-11-17,45,10,15,20,4677.47,84194.46
101746,2023-05-30,221,5,15,15,12606.96,160738.74
101747,2023-11-08,170,2,6,19,576.14,10946.66
101748,2025-06-04,11,7,19,10,11044.9,110449.0
101749,2023-02-08,5,4,11,14,4210.9,58952.6
101750,2024-10-30,273,8,21,7,8152.69,51361.95
101751,2024-12-27,296,3,7,5,1648.77,8243.85
101752,2023-02-23,274,10,2,5,4677.47,22217.98
101753,2024-11-01,162,4,22,7,4210.9,29476.3
101754,2024-07-09,120,4,25,12,4210.9,50530.8
101755,2025-06-19,64,7,1,15,11044.9,140822.48
101756,2024-03-03,195,1,15,15,7004.72,105070.8
101757,2025-02-18,64,2,6,17,576.14,8325.22
101758,2023-09-07,84,4,4,16,4210.9,60636.96
101759,2024-10-10,213,4,7,3,4210.9,11369.43
101760,2024-06-06,261,2,15,1,576.14,576.14
101761,2025-03-30,52,6,12,10,8457.66,76118.94
101762,2024-09-07,118,12,3,13,1192.37,13175.69
101763,2024-07-16,166,1,5,8,7004.72,56037.76
101764,2025-11-28,80,3,23,16,1648.77,23742.29
101765,2024-03-05,151,6,20,14,8457.66,106566.52
101766,2023-12-24,266,3,24,6,1648.77,9892.62
101767,2023-11-29,16,8,7,10,8152.69,77450.56
101768,2024-06-27,165,1,1,11,7004.72,77051.92
101769,2023-10-23,209,1,18,13,7004.72,81955.22
101770,2023-12-14,81,2,1,12,576.14,5876.63
101771,2023-05-16,58,8,15,14,8152.69,97017.01
101772,2023-10-03,1,5,16,16,12606.96,171454.66
101773,2024-10-23,277,6,20,4,8457.66,32139.11
101774,2024-02-06,65,4,17,5,4210.9,18949.05
101775,2023-06-18,49,12,13,10,1192.37,10135.14
101776,2024-04-08,129,3,24,10,1648.77,16487.7
101777,2025-11-30,265,10,9,5,4677.47,23387.35
101778,2023-10-25,297,12,2,13,1192.37,14725.77
101779,2024-01-09,8,3,21,2,1648.77,2967.79
101780,2025-03-23,166,1,19,16,7004.72,106471.74
101781,2025-04-10,232,4,15,20,4210.9,84218.0
101782,2024-07-26,264,6,11,6,8457.66,50745.96
101783,2025-09-25,282,8,22,4,8152.69,29349.68
101784,2025-11-29,135,2,12,14,576.14,7662.66
101785,2023-09-16,49,4,15,4,4210.9,16843.6
101786,2023-09-16,178,5,15,14,12606.96,167672.57
101787,2025-10-30,94,7,17,7,11044.9,77314.3
101788,2023-02-04,102,12,24,12,1192.37,13593.02
101789,2025-12-22,269,1,18,12,7004.72,79853.81
101790,2025-12-23,86,6,6,4,8457.66,30447.58
101791,2024-04-08,78,9,20,14,2112.21,25135.3
101792,2025-03-31,152,7,17,14,11044.9,131434.31
101793,2023-10-06,154,1,3,9,7004.72,56738.23
101794,2024-03-03,35,1,25,14,7004.72,98066.08
101795,2023-11-25,125,7,6,14,11044.9,154628.6
101796,2024-12-18,37,4,9,5,4210.9,17896.33
101797,2023-11-07,106,8,5,9,8152.69,66036.79
101798,2023-08-29,267,5,17,4,12606.96,45385.06
101799,2024-04-20,225,5,4,18,12606.96,204232.75
101800,2023-05-25,175,5,2,13,12606.96,147501.43
101801,2025-08-13,219,10,6,16,4677.47,67355.57
101802,2023-07-31,46,12,20,20,1192.37,20270.29
101803,2025-10-09,222,7,2,4,11044.9,37552.66
101804,2024-07-18,129,11,17,11,4866.69,50856.91
101805,2024-12-31,43,1,4,16,7004.72,112075.52
101806,2025-06-07,137,2,25,16,576.14,8757.33
101807,2025-02-08,266,11,13,2,4866.69,9246.71
101808,2023-07-21,295,2,4,8,576.14,4609.12
101809,2025-05-13,202,12,24,2,1192.37,2384.74
101810,2025-08-01,294,9,2,13,2112.21,24712.86
101811,2025-06-03,14,4,19,6,4210.9,25265.4
101812,2023-07-22,150,7,1,15,11044.9,149106.15
101813,2024-12-05,181,4,9,15,4210.9,56847.15
101814,2024-06-22,83,4,18,18,4210.9,72006.39
101815,2024-12-14,89,8,3,11,8152.69,89679.59
101816,2024-04-11,163,5,4,3,12606.96,35929.84
101817,2025-10-15,96,7,7,9,11044.9,84493.49
101818,2024-11-21,225,6,25,6,8457.66,40596.77
101819,2023-08-17,98,10,10,17,4677.47,71565.29
101820,2023-12-31,204,10,23,3,4677.47,14032.41
101821,2025-04-08,135,3,23,11,1648.77,17229.65
101822,2025-02-27,54,12,10,20,1192.37,22655.03
101823,2024-04-05,227,1,8,18,7004.72,126084.96
101824,2023-02-23,254,4,23,8,4210.9,33687.2
101825,2024-03-18,75,1,10,8,7004.72,44830.21
101826,2025-09-16,225,7,18,18,11044.9,159046.56
101827,2024-01-17,266,10,13,19,4677.47,75541.14
101828,2024-06-19,187,5,14,12,12606.96,151283.52
101829,2024-04-25,164,9,12,3,2112.21,5069.3
101830,2024-05-20,276,10,5,4,4677.47,14967.9
101831,2025-11-05,244,9,11,4,2112.21,7603.96
101832,2024-12-14,284,4,15,9,4210.9,36003.2
101833,2025-06-15,255,10,14,3,4677.47,11225.93
101834,2025-07-07,287,11,2,12,4866.69,55480.27
101835,2023-05-11,182,2,24,9,576.14,4926.0
101836,2023-02-26,252,7,23,5,11044.9,44179.6
101837,2025-07-14,159,9,23,10,2112.21,21122.1
101838,2025-11-06,209,3,25,18,1648.77,23742.29
101839,2023-01-14,28,12,25,12,1192.37,13593.02
101840,2023-05-26,33,9,14,6,2112.21,11405.93
101841,2024-01-03,93,1,21,16,7004.72,100867.97
101842,2023-07-12,207,10,23,13,4677.47,54726.4
101843,2025-08-29,71,6,6,4,8457.66,33830.64
101844,2025-05-31,130,8,3,6,8152.69,48916.14
101845,2024-12-20,42,6,15,4,8457.66,32139.11
101846,2023-05-05,286,1,22,12,7004.72,84056.64
101847,2025-12-19,7,1,11,13,7004.72,91061.36
101848,2025-02-06,36,3,7,20,1648.77,31326.63
101849,2024-12-08,50,11,5,20,4866.69,97333.8
101850,2025-06-21,91,9,5,15,2112.21,31683.15
101851,2023-09-04,160,5,4,12,12606.96,136155.17
101852,2023-12-09,52,8,7,20,8152.69,163053.8
101853,2024-11-21,233,11,18,13,4866.69,56940.27
101854,2023-05-15,174,4,12,5,4210.9,21054.5
101855,2024-01-21,207,1,12,2,7004.72,11908.02
101856,2023-07-22,267,2,22,11,576.14,5386.91
101857,2025-12-25,268,7,25,18,11044.9,188867.79
101858,2023-10-05,230,4,10,14,4210.9,56004.97
101859,2025-10-01,13,8,4,11,8152.69,85195.61
101860,2024-09-18,255,5,25,2,12606.96,23953.22
101861,2023-07-02,158,10,24,19,4677.47,84428.33
101862,2023-04-09,274,1,2,10,7004.72,70047.2
101863,2023-04-18,223,12,17,17,1192.37,18243.26
101864,2023-04-02,110,2,15,6,576.14,2938.31
101865,2023-05-30,105,8,7,19,8152.69,147156.05
101866,2025-02-20,106,12,4,10,1192.37,11923.7
101867,2024-11-08,91,7,8,12,11044.9,112657.98
101868,2023-11-16,73,10,8,20,4677.47,84194.46
101869,2025-05-15,293,12,21,10,1192.37,11923.7
101870,2024-07-12,210,12,1,14,1192.37,15023.86
101871,2024-01-24,250,5,20,1,12606.96,11976.61
101872,2025-07-08,66,11,23,8,4866.69,38933.52
101873,2023-11-22,251,2,6,18,576.14,10370.52
101874,2024-06-09,204,5,18,10,12606.96,126069.6
101875,2023-08-11,62,7,7,3,11044.9,31477.97
101876,2023-09-18,266,1,16,16,7004.72,112075.52
101877,2025-03-05,95,2,25,3,576.14,1728.42
101878,2025-06-16,74,8,20,2,8152.69,14674.84
101879,2024-01-23,108,12,11,2,1192.37,2265.5
101880,2024-11-30,129,3,12,15,1648.77,24731.55
101881,2025-03-12,195,3,10,17,1648.77,28029.09
101882,2024-02-03,172,11,24,15,4866.69,73000.35
101883,2024-05-18,271,5,18,6,12606.96,75641.76
101884,2023-04-27,58,11,3,14,4866.69,64726.98
101885,2023-12-14,165,6,2,5,8457.66,35945.06
101886,2023-01-13,196,1,19,2,7004.72,12608.5
101887,2023-09-03,115,11,2,19,4866.69,87843.75
101888,2025-09-02,293,11,13,10,4866.69,43800.21
101889,2024-05-01,252,10,9,12,4677.47,44903.71
101890,2025-09-08,79,8,18,12,8152.69,97832.28
101891,2023-12-24,199,5,6,12,12606.96,136155.17
101892,2024-09-06,74,1,15,14,7004.72,88259.47
101893,2024-04-09,206,3,21,12,1648.77,19785.24
101894,2025-05-05,236,12,15,15,1192.37,14308.44
101895,2024-11-22,167,11,13,5,4866.69,21900.1
101896,2024-03-20,98,10,7,20,4677.47,93549.4
101897,2025-04-16,192,11,10,7,4866.69,34066.83
101898,2025-07-15,154,10,14,2,4677.47,9354.94
101899,2023-11-17,197,9,14,6,2112.21,10772.27
101900,2024-02-27,198,10,22,6,4677.47,28064.82
101901,2023-11-16,206,10,7,5,4677.47,22217.98
101902,2023-09-25,250,6,20,20,8457.66,160695.54
101903,2023-03-14,50,2,3,1,576.14,576.14
101904,2023-04-19,170,2,11,12,576.14,6913.68
101905,2024-03-12,158,2,12,20,576.14,9794.38
101906,2025-07-03,244,6,23,6,8457.66,50745.96
101907,2023-11-24,78,3,14,4,1648.77,6265.33
101908,2023-11-21,288,9,21,16,2112.21,30415.82
101909,2024-05-25,59,11,5,15,4866.69,73000.35
101910,2025-02-19,243,7,16,6,11044.9,59642.46
101911,2025-01-12,226,10,19,6,4677.47,26661.58
101912,2025-10-04,291,6,11,3,8457.66,21567.03
101913,2023-10-04,154,11,13,5,4866.69,24333.45
101914,2024-02-08,165,5,23,3,12606.96,37820.88
101915,2025-10-10,9,10,19,14,4677.47,52387.66
101916,2024-06-01,99,9,9,17,2112.21,30521.43
101917,2024-10-14,86,1,21,8,7004.72,50433.98
101918,2025-06-05,173,1,9,15,7004.72,94563.72
101919,2023-03-06,67,10,1,19,4677.47,88871.93
101920,2025-08-20,195,7,2,9,11044.9,89463.69
101921,2025-11-15,218,7,23,11,11044.9,121493.9
101922,2024-06-19,283,4,16,10,4210.9,42109.0
101923,2023-06-23,164,9,4,1,2112.21,1900.99
101924,2023-08-08,125,2,6,12,576.14,6913.68
101925,2024-04-30,45,2,1,1,576.14,518.53
101926,2023-05-25,80,10,21,15,4677.47,66653.95
101927,2023-08-05,63,1,23,5,7004.72,35023.6
101928,2023-06-16,96,2,23,3,576.14,1728.42
101929,2024-04-22,108,1,23,3,7004.72,21014.16
101930,2024-01-30,244,4,23,16,4210.9,64005.68
101931,2024-08-12,32,8,6,17,8152.69,138595.73
101932,2024-02-09,135,3,18,19,1648.77,25061.3
101933,2023-06-05,97,3,11,8,1648.77,13190.16
101934,2024-08-30,212,9,21,10,2112.21,21122.1
101935,2024-12-07,124,9,1,9,2112.21,19009.89
101936,2023-05-07,33,8,12,2,8152.69,15490.11
101937,2023-06-13,229,1,24,3,7004.72,21014.16
101938,2025-01-10,34,10,9,11,4677.47,48879.56
101939,2025-09-10,190,8,10,16,8152.69,130443.04
101940,2024-01-25,117,10,6,2,4677.47,8419.45
101941,2025-08-03,167,7,15,15,11044.9,157389.82
101942,2025-02-28,215,1,5,11,7004.72,77051.92
101943,2023-11-02,205,6,1,14,8457.66,106566.52
101944,2023-12-20,78,10,6,7,4677.47,32742.29
101945,2023-11-03,139,6,7,1,8457.66,8034.78
101946,2024-07-22,117,4,16,20,4210.9,75796.2
101947,2023-11-24,250,11,2,12,4866.69,46720.22
101948,2024-10-24,245,10,10,5,4677.47,23387.35
101949,2024-03-19,214,8,1,10,8152.69,77450.56
101950,2024-09-28,220,10,4,20,4677.47,93549.4
101951,2025-02-03,66,6,19,16,8457.66,135322.56
101952,2025-05-04,127,4,11,8,4210.9,28634.12
101953,2025-09-02,144,9,11,19,2112.21,36118.79
101954,2023-09-18,165,11,19,8,4866.69,35040.17
101955,2024-05-25,251,10,16,1,4677.47,4677.47
101956,2025-02-25,76,10,11,3,4677.47,13330.79
101957,2024-06-28,35,8,13,7,8152.69,51361.95
101958,2023-10-21,187,1,16,8,7004.72,56037.76
101959,2024-12-30,248,9,5,9,2112.21,15207.91
101960,2024-10-05,275,4,21,7,4210.9,23581.04
101961,2023-09-04,152,12,2,7,1192.37,7929.26
101962,2024-05-23,193,7,23,1,11044.9,11044.9
101963,2024-08-29,13,1,21,14,7004.72,98066.08
101964,2023-10-30,229,11,13,18,4866.69,87600.42
101965,2024-10-05,56,5,15,9,12606.96,113462.64
101966,2024-08-06,84,10,5,11,4677.47,41161.74
101967,2024-10-30,283,8,12,5,8152.69,40763.45
101968,2023-02-22,223,11,11,13,4866.69,63266.97
101969,2023-03-12,145,6,19,19,8457.66,160695.54
101970,2023-09-28,255,2,3,5,576.14,2880.7
101971,2024-04-26,48,6,12,11,8457.66,93034.26
101972,2023-05-23,253,7,18,2,11044.9,20985.31
101973,2025-03-21,80,9,3,7,2112.21,14046.2
101974,2024-06-18,117,4,2,18,4210.9,75796.2
101975,2024-04-06,246,1,2,8,7004.72,50433.98
101976,2023-10-09,257,6,11,13,8457.66,98954.62
101977,2023-02-09,262,5,16,1,12606.96,11346.26
101978,2023-05-20,21,4,19,2,4210.9,8421.8
101979,2023-01-15,179,12,3,19,1192.37,19256.78
101980,2023-12-03,204,4,5,18,4210.9,75796.2
101981,2024-07-30,137,9,12,17,2112.21,35907.57
101982,2024-06-08,172,4,11,9,4210.9,37898.1
101983,2025-07-13,15,8,20,17,8152.69,124736.16
101984,2023-08-19,22,7,4,7,11044.9,77314.3
101985,2024-09-03,110,10,10,12,4677.47,53323.16
101986,2024-04-15,291,5,7,17,12606.96,214318.32
101987,2024-01-06,171,4,16,13,4210.9,49267.53
101988,2025-03-11,85,8,16,18,8152.69,139411.0
101989,2024-05-23,40,10,4,1,4677.47,3975.85
101990,2023-01-23,141,1,10,15,7004.72,105070.8
101991,2023-11-23,50,1,12,7,7004.72,46581.39
101992,2025-02-02,39,5,14,1,12606.96,12606.96
101993,2023-09-03,155,3,9,15,1648.77,21021.82
101994,2024-02-24,62,11,24,1,4866.69,4136.69
101995,2023-12-24,8,2,3,8,576.14,4378.66
101996,2024-07-13,139,1,23,19,7004.72,126435.2
101997,2023-11-10,111,2,13,13,576.14,7489.82
